loc,func_cnt,ccn,avg_ccn,max_ccn,token_count,avg_params,file_commits,unique_authors,file_age_days,security_touch_ratio,is_vuln
98,15,23,1.533,4,637,1.067,5,5,231,0.0,0
20,0,0,0.0,0,152,0.0,5,3,1150,0.0,0
498,31,103,3.323,7,4300,1.0,21,5,1446,0.0,0
1725,210,235,1.119,5,7513,0.948,134,61,3626,0.0,0
2214,241,588,2.44,21,9243,2.112,522,141,6832,0.0096,1
535,60,72,1.2,6,3949,1.0,41,20,637,0.0732,1
35,7,7,1.0,1,207,1.0,1,1,10,0.0,0
254,18,77,4.278,25,1726,2.667,39,12,1491,0.0,0
17,3,3,1.0,1,75,1.333,0,0,0,0.0,0
134,7,37,5.286,11,809,2.429,37,16,2018,0.0,0
70,7,22,3.143,7,479,3.286,8,3,1207,0.0,0
34,11,12,1.091,2,169,2.364,9,8,687,0.0,0
1047,107,369,3.449,23,7468,2.215,397,86,3915,0.0,0
209,4,51,12.75,36,1128,1.75,35,10,2593,0.0286,1
21,2,7,3.5,4,95,2.0,2,1,428,0.0,0
738,52,149,2.865,9,5032,1.0,24,7,1216,0.0,0
329,24,70,2.917,6,2388,1.0,11,4,224,0.0,0
194,13,57,4.385,9,1082,1.077,25,11,3025,0.0,0
10,1,1,1.0,1,98,1.0,0,0,0,0.0,0
325,24,42,1.75,4,1912,1.25,9,6,428,0.0,0
31,0,0,0.0,0,205,0.0,4,1,355,0.0,0
415,34,50,1.471,3,2326,1.0,25,16,957,0.0,0
114,21,21,1.0,1,765,1.0,7,6,291,0.1429,0
438,53,101,1.906,8,2462,2.358,110,42,4961,0.0455,0
591,7,32,4.571,10,2525,2.0,21,3,65,0.0476,0
126,9,17,1.889,6,779,2.667,1,1,178,0.0,0
70,16,18,1.125,2,436,2.188,10,7,581,0.0,0
15,3,3,1.0,1,57,1.0,4,3,2623,0.0,0
100,6,9,1.5,2,512,2.5,4,2,427,0.25,1
671,85,238,2.8,16,3797,1.918,72,6,1274,0.0,1
293,33,94,2.848,7,1365,2.121,39,13,1433,0.0,0
157,9,28,3.111,13,524,1.667,47,26,5964,0.0,0
92,6,6,1.0,1,960,1.0,6,6,193,0.0,0
6,0,0,0.0,0,9,0.0,0,0,0,0.0,0
400,41,139,3.39,41,3841,3.122,35,11,1915,0.0,0
97,2,19,9.5,17,606,2.5,41,11,2647,0.0976,0
88,2,18,9.0,16,506,2.0,33,6,1565,0.0606,1
2051,175,230,1.314,8,8704,1.0,149,57,3292,0.0067,0
837,68,87,1.279,7,5468,1.162,51,27,709,0.0196,0
67,7,7,1.0,1,1338,1.0,14,3,267,0.0,0
375,49,63,1.286,4,2209,1.143,23,17,1421,0.0,0
142,0,0,0.0,0,1492,0.0,100,5,794,0.03,0
305,66,68,1.03,2,1070,1.076,15,11,3525,0.0,0
244,22,78,3.545,14,1643,1.636,78,38,4232,0.641,1
436,42,42,1.0,1,1788,1.048,24,12,867,0.0,0
32,3,8,2.667,6,217,1.0,4,3,256,0.0,0
145,10,36,3.6,8,716,3.7,32,7,1399,0.2812,1
17,1,1,1.0,1,73,1.0,1,1,3,0.0,0
989,43,291,6.767,68,6182,1.163,83,2,302,0.0,0
433,104,104,1.0,1,3030,1.0,4,3,39,0.0,0
611,27,121,4.481,21,4896,2.037,162,38,3330,0.0123,0
724,31,46,1.484,5,3204,1.29,59,21,4437,0.0,0
683,81,94,1.16,7,3652,1.21,42,21,674,0.1667,0
21,0,0,0.0,0,80,0.0,8,5,2965,0.0,0
94,10,19,1.9,4,357,1.7,53,20,4039,0.0,0
247,32,40,1.25,3,1367,1.156,50,28,3163,0.0,0
84,3,16,5.333,7,580,2.667,0,0,0,0.0,0
9,0,0,0.0,0,116,0.0,4,4,2383,0.0,0
423,45,88,1.956,6,2198,2.467,14,10,292,0.0,0
29,4,5,1.25,2,133,1.75,5,5,249,0.0,0
153,27,53,1.963,15,1192,2.111,26,10,1640,0.0,0
712,77,214,2.779,15,5389,2.351,198,43,3437,0.0354,0
59,7,7,1.0,1,347,1.0,9,7,1429,0.0,0
336,43,115,2.674,11,1990,1.907,7,5,216,0.2857,1
696,62,266,4.29,20,4774,3.048,114,16,1400,0.0,0
637,88,93,1.057,6,2855,1.0,38,18,908,0.0263,0
280,14,20,1.429,4,1296,1.214,23,16,709,0.0,0
155,8,14,1.75,3,629,0.875,11,6,1619,0.0,1
158,30,31,1.033,2,903,1.033,34,21,2100,0.0,0
79,2,11,5.5,9,493,2.5,33,14,2315,0.0,0
11,0,0,0.0,0,97,0.0,5,4,1863,0.0,0
1522,101,133,1.317,7,9488,1.386,88,24,738,0.0,0
2150,154,172,1.117,3,12248,1.071,89,40,1259,0.0112,0
600,61,146,2.393,13,3310,2.656,108,40,2880,0.0,0
96,13,15,1.154,2,740,1.0,14,8,1945,0.0,0
1536,107,340,3.178,28,6579,2.262,440,109,6044,0.0023,0
1119,78,101,1.295,5,3705,1.026,62,39,3524,0.0,0
431,49,59,1.204,6,3248,1.0,3,2,15,0.0,0
1038,106,367,3.462,23,7369,2.226,406,90,4012,0.0,0
5,0,0,0.0,0,18,0.0,1,1,143,0.0,0
298,35,46,1.314,4,1177,2.343,24,13,2954,0.0,0
46,4,11,2.75,5,235,1.5,10,4,749,0.0,0
116,1,1,1.0,1,517,1.0,5,1,103,0.0,0
584,65,181,2.785,14,4276,2.277,56,5,816,0.0,0
151,18,23,1.278,3,674,1.0,10,9,3284,0.0,0
23,1,10,10.0,10,140,3.0,4,1,5,0.0,0
221,28,28,1.0,1,1230,1.107,12,10,494,0.0,1
92,5,23,4.6,10,483,4.4,12,9,574,0.0,0
111,22,27,1.227,4,737,1.318,1,1,51,0.0,0
911,86,95,1.105,5,5149,1.0,87,32,1422,0.069,0
66,9,9,1.0,1,379,1.0,4,4,264,0.25,0
206,3,52,17.333,49,1034,2.333,34,9,1528,0.0,0
364,32,37,1.156,4,1631,1.594,19,9,2903,0.0,0
150,22,33,1.5,4,906,1.5,2,2,153,0.0,0
196,3,55,18.333,52,806,2.333,2,1,159,0.0,0
75,4,12,3.0,5,578,2.25,17,9,1134,0.0,0
160,13,38,2.923,10,832,1.615,32,4,459,0.0,0
544,33,188,5.697,24,3168,3.152,19,2,43,0.0,0
31,3,7,2.333,3,266,1.667,1,1,12,0.0,0
281,45,48,1.067,2,1674,1.111,12,9,678,0.4167,1
281,31,46,1.484,7,1586,1.097,38,16,972,0.0,0
3,0,0,0.0,0,12,0.0,1,1,110,0.0,0
25,4,4,1.0,1,75,1.0,1,1,3,0.0,0
33,5,7,1.4,3,177,3.4,1,1,322,0.0,0
8,0,0,0.0,0,41,0.0,4,2,1176,0.0,0
277,26,86,3.308,9,1922,2.154,25,5,368,0.0,0
173,11,18,1.636,3,449,1.0,100,41,3815,0.01,0
684,58,86,1.483,5,2802,2.448,53,31,994,0.0377,0
226,45,86,1.911,9,1325,1.111,27,9,2566,0.0,0
938,182,341,1.874,13,5058,2.33,162,63,4171,0.0062,0
12,0,0,0.0,0,50,0.0,5,4,2082,0.0,0
88,10,15,1.5,4,488,1.0,2,2,709,0.0,0
261,17,20,1.176,3,3708,1.412,5,4,93,0.0,0
44,1,2,2.0,2,141,1.0,3,3,342,0.0,0
10,0,0,0.0,0,66,0.0,5,5,2619,0.0,0
187,15,35,2.333,5,1055,2.667,51,19,2584,0.0,0
652,82,104,1.268,6,4415,1.134,55,27,1249,0.0182,0
336,51,112,2.196,8,1951,2.843,21,10,540,0.0476,0
191,14,53,3.786,13,1039,3.143,49,22,4565,0.0204,0
738,50,308,6.16,80,5041,3.56,70,32,1273,0.0,0
271,23,55,2.391,6,1384,2.391,88,30,2693,0.0909,1
407,37,97,2.622,10,2518,3.919,122,26,2847,0.082,0
1074,73,462,6.329,64,8315,2.877,3,1,7,0.0,0
125,24,48,2.0,7,949,1.333,2,2,2,0.0,0
86,14,28,2.0,13,615,2.286,6,6,1897,0.0,0
555,52,64,1.231,3,2300,0.962,7,5,188,0.0,0
288,30,89,2.967,7,1448,2.267,65,25,2358,0.0,0
218,15,21,1.4,2,804,1.0,0,0,0,0.0,0
297,34,43,1.265,4,1486,1.382,39,19,1429,0.0,0
653,25,28,1.12,2,3672,1.0,34,23,1421,0.0,0
10,16,37,2.312,7,749,1.062,10,6,1458,0.0,0
357,45,139,3.089,16,2643,1.867,69,25,1885,0.0,0
36,2,13,6.5,12,326,2.5,22,9,2765,0.0,0
315,32,32,1.0,1,1323,1.062,100,14,1760,0.01,0
441,35,145,4.143,51,2690,1.543,79,16,2618,0.0253,0
68,6,20,3.333,7,297,3.833,26,14,3939,0.0,0
397,40,47,1.175,4,1862,1.2,37,17,1159,0.027,0
215,0,0,0.0,0,2387,0.0,157,9,1756,0.0446,0
281,13,86,6.615,14,1646,2.769,158,33,3445,0.0316,0
324,35,42,1.2,3,1532,1.171,32,15,707,0.0312,0
509,64,83,1.297,6,3331,1.031,35,19,813,0.0286,0
262,34,34,1.0,1,1737,1.0,6,5,94,0.1667,0
108,6,34,5.667,10,514,3.5,24,13,2139,0.0,0
13,1,5,5.0,5,79,1.0,17,8,1800,0.0,0
858,77,193,2.506,12,4297,2.584,139,49,3539,0.0072,0
54,9,13,1.444,4,311,1.222,27,4,933,0.037,0
1209,134,384,2.866,18,8043,2.381,235,31,2791,0.0,0
113,9,35,3.889,6,375,2.778,9,4,897,0.0,0
16,1,1,1.0,1,89,1.0,10,6,1203,0.0,0
131,4,14,3.5,9,624,3.75,30,16,4934,0.0,0
151,0,0,0.0,0,1544,0.0,111,7,961,0.027,0
23,5,6,1.2,2,115,2.6,6,5,2960,0.0,1
897,70,80,1.143,3,5470,1.057,97,44,1279,0.0,0
522,28,149,5.321,28,2584,1.786,123,35,3191,0.0,0
14,1,3,3.0,3,92,1.0,69,13,4252,0.0,0
130,9,30,3.333,11,731,2.111,69,5,1423,0.0,0
343,34,134,3.941,13,2289,1.618,60,13,2294,0.0,0
296,19,33,1.737,4,1531,1.158,18,9,1091,0.0,0
744,52,92,1.769,6,3720,1.0,23,9,3269,0.0,0
24,2,8,4.0,6,280,2.5,11,4,1389,0.0,1
279,27,102,3.778,31,2208,2.556,125,32,3445,0.0,0
628,67,82,1.224,6,4368,1.0,56,23,754,0.1071,0
80,8,8,1.0,1,433,1.0,1,1,41,0.0,0
73,1,1,1.0,1,306,1.0,11,5,232,0.0,0
17,2,2,1.0,1,111,2.0,7,5,1268,0.0,0
76,4,4,1.0,1,212,1.0,9,7,2576,0.0,0
96,12,14,1.167,2,715,1.0,6,3,881,0.0,0
34,6,9,1.5,4,194,1.667,10,7,2292,0.0,0
45,0,0,0.0,0,62,0.0,5,5,3175,0.0,0
341,32,37,1.156,4,1552,1.406,52,33,4341,0.0192,0
921,66,152,2.303,13,5530,1.167,64,17,658,0.0,0
126,0,0,0.0,0,1786,0.0,3,2,56,0.0,0
35,5,5,1.0,1,259,3.8,1,1,10,0.0,0
243,6,7,1.167,2,1122,1.167,40,25,1010,0.0,0
11,0,0,0.0,0,48,0.0,3,2,446,0.0,0
44,3,10,3.333,8,185,2.333,8,6,922,0.0,0
43,1,1,1.0,1,149,1.0,9,3,2553,0.0,0
304,29,106,3.655,29,2568,2.517,101,27,2712,0.0,0
38,6,9,1.5,2,308,2.667,3,3,221,0.0,0
791,54,152,2.815,9,5383,1.019,45,11,1678,0.0,0
1071,107,381,3.561,24,7607,2.271,420,93,4076,0.0,0
163,13,41,3.154,7,754,1.538,111,17,2478,0.0,0
36,6,6,1.0,1,225,1.0,3,2,371,0.0,0
616,78,84,1.077,3,2812,1.0,26,16,1106,0.0,0
405,43,86,2.0,6,2133,2.488,11,9,192,0.0,0
837,89,105,1.18,5,4449,1.438,70,31,3045,0.6571,1
171,17,54,3.176,12,952,1.412,87,36,6678,0.1609,0
14,0,0,0.0,0,120,0.0,5,3,532,0.0,0
301,42,47,1.119,3,1567,1.31,39,17,1068,0.0256,0
215,15,24,1.6,9,1458,1.0,6,4,364,0.0,0
38,12,13,1.083,2,171,1.917,13,12,1035,0.0,0
55,0,0,0.0,0,847,0.0,20,2,96,0.0,0
4427,381,436,1.144,11,28870,1.076,268,123,1940,0.056,1
567,54,163,3.019,12,2763,2.963,113,42,2732,0.0177,1
132,13,42,3.231,14,1219,2.231,35,12,1963,0.0,0
4581,374,413,1.104,10,30262,1.067,149,70,813,0.0537,0
9,0,0,0.0,0,57,0.0,0,0,0,0.0,0
70,17,18,1.059,2,394,1.0,2,2,1104,0.0,0
132,30,55,1.833,4,781,3.467,13,2,195,0.0,0
53,7,23,3.286,9,459,2.571,10,3,474,0.0,0
347,53,100,1.887,11,3146,2.283,21,8,660,0.0,0
198,24,68,2.833,8,1251,2.333,35,3,725,0.0,0
575,57,145,2.544,23,3165,2.632,89,40,2832,0.0,0
19,2,6,3.0,4,151,1.5,5,4,1684,0.0,0
361,35,81,2.314,16,1349,3.943,30,20,4057,0.0,0
333,53,104,1.962,13,2032,2.151,47,28,1409,0.0638,0
277,11,88,8.0,23,1838,1.455,176,50,6551,0.0,0
99,9,31,3.444,13,937,3.333,13,8,1897,0.0,0
47,5,13,2.6,4,234,2.4,25,10,3879,0.04,0
1631,111,220,1.982,9,7315,1.036,97,47,4359,0.0,0
194,24,25,1.042,2,910,1.083,9,4,491,0.0,0
18,0,0,0.0,0,41,0.0,0,0,0,0.0,0
439,45,88,1.956,6,2235,2.467,18,13,345,0.0,0
58,12,24,2.0,8,652,2.0,14,9,2416,0.0,0
131,18,44,2.444,8,766,1.833,31,17,2381,0.0,0
24,0,0,0.0,0,159,0.0,10,5,1411,0.0,0
90,3,21,7.0,10,537,3.0,9,2,299,0.0,0
74,6,40,6.667,25,768,2.167,10,4,263,0.0,0
206,49,49,1.0,1,1102,1.0,0,0,0,0.0,0
261,38,102,2.684,10,1876,1.553,56,23,1796,0.0179,0
165,27,34,1.259,4,886,1.296,15,9,645,0.0,0
434,39,122,3.128,11,2132,2.308,187,66,5654,0.0267,0
10,16,37,2.312,7,754,1.062,14,9,1619,0.0,1
200,28,82,2.929,15,1381,2.357,89,35,4680,0.0,0
462,62,166,2.677,27,2938,1.952,105,9,1628,0.0,0
356,30,81,2.7,8,2029,1.867,176,42,3907,0.0057,0
43,9,17,1.889,3,156,2.0,1,1,461,0.0,0
41,6,11,1.833,3,413,2.833,57,21,4133,0.0526,0
855,32,66,2.062,18,9239,1.312,109,10,1472,0.0,0
1131,142,168,1.183,4,6608,1.099,94,44,2129,0.0,0
24,1,1,1.0,1,185,3.0,2,1,28,0.0,0
10,1,1,1.0,1,42,1.0,0,0,0,0.0,0
306,42,94,2.238,9,1487,3.048,91,38,5881,0.022,0
917,74,350,4.73,35,6122,3.162,297,87,4217,0.0034,0
338,45,131,2.911,18,2525,1.844,45,15,1651,0.0,0
90,12,13,1.083,2,570,1.0,10,9,640,0.0,0
207,9,58,6.444,20,1118,1.889,73,24,2315,0.0,0
100,7,26,3.714,12,596,1.571,29,16,4124,0.0345,0
135,11,33,3.0,6,770,2.273,41,21,3395,0.0,0
80,7,9,1.286,3,338,1.0,25,20,4133,0.0,0
165,19,47,2.474,9,983,1.263,18,4,339,0.0,0
653,46,143,3.109,9,4520,1.0,5,2,587,0.0,0
20,3,6,2.0,2,89,2.0,6,6,1274,0.1667,0
46,0,0,0.0,0,312,0.0,4,3,65,0.0,0
1047,105,373,3.552,23,7604,2.171,367,75,3669,0.0,0
46,10,19,1.9,3,171,2.6,6,5,1422,0.0,0
179,20,46,2.3,7,909,1.05,50,23,2136,0.0,0
144,18,22,1.222,4,1104,1.0,22,11,322,0.0,0
49,5,9,1.8,2,225,1.0,0,0,0,0.0,0
16,2,2,1.0,1,85,2.5,1,1,0,0.0,0
314,14,98,7.0,27,2044,2.286,51,12,1664,0.0,0
119,7,11,1.571,3,1067,2.286,6,4,1410,0.0,0
261,34,51,1.5,8,1550,1.324,23,9,1139,0.2174,0
559,61,159,2.607,14,3403,1.623,85,12,2006,0.0,0
831,82,240,2.927,13,5254,2.537,203,46,3107,0.0542,0
87,15,28,1.867,7,389,2.467,4,4,1041,0.0,0
470,39,111,2.846,12,1606,2.128,127,61,5669,0.0157,0
21,3,9,3.0,7,107,2.333,1,1,1,0.0,0
1703,190,234,1.232,6,9662,1.153,170,73,2479,0.0176,0
42,4,15,3.75,6,269,2.5,0,0,0,0.0,0
1157,118,412,3.492,25,8123,2.237,467,111,4475,0.0,0
348,7,93,13.286,45,1342,3.143,90,43,5613,0.0,0
328,31,98,3.161,22,1940,2.29,68,26,4570,0.0,0
20,2,3,1.5,2,70,1.0,4,4,1375,0.0,0
177,10,13,1.3,2,659,1.0,29,17,4017,0.069,0
277,13,84,6.462,14,1606,2.769,162,35,3683,0.0309,0
117,11,20,1.818,4,713,1.091,5,4,321,0.0,0
291,55,78,1.418,5,1913,1.945,119,35,3012,0.042,0
280,25,87,3.48,12,1908,1.72,85,38,4287,0.6706,1
36,7,7,1.0,1,252,1.0,1,1,203,1.0,0
5,0,0,0.0,0,40,0.0,2,2,1196,0.0,0
37,5,6,1.2,2,197,1.2,5,4,1235,0.0,0
120,16,18,1.125,2,562,1.0,0,0,0,0.0,0
47,7,9,1.286,3,302,2.857,5,2,461,0.2,1
1391,144,159,1.104,6,5014,1.0,105,48,4178,0.0095,0
248,5,64,12.8,30,1334,2.6,72,14,818,0.0,0
184,23,27,1.174,2,1018,1.217,11,4,1269,0.0,0
382,52,61,1.173,3,2133,0.981,56,12,1990,0.0357,0
144,8,23,2.875,6,765,3.375,56,20,2395,0.0536,0
834,63,300,4.762,27,5486,2.286,65,6,500,0.0,0
100,7,34,4.857,9,1002,2.286,32,12,3029,0.0312,0
93,12,15,1.25,3,527,1.0,118,36,1063,0.0169,0
4402,381,436,1.144,11,28844,1.079,271,124,1998,0.059,1
98,7,19,2.714,6,758,2.143,11,9,1339,0.0,0
18,1,1,1.0,1,96,1.0,13,8,1876,0.0,0
75,6,9,1.5,3,421,1.167,33,12,3596,0.0,0
110,5,22,4.4,10,582,2.0,71,28,5312,0.0,0
17,2,3,1.5,2,59,1.0,1,1,661,0.0,0
10,0,0,0.0,0,44,0.0,4,3,1613,0.0,0
529,72,121,1.681,11,2802,2.361,97,36,4043,0.0412,0
1001,96,321,3.344,22,5086,2.542,254,99,6213,0.0197,0
72,5,20,4.0,6,445,1.2,9,2,1661,0.0,0
570,54,162,3.0,12,2774,2.981,120,46,3318,0.025,0
468,82,145,1.768,13,3014,1.451,28,8,1898,0.0,0
4,1,1,1.0,1,18,2.0,2,2,2959,0.0,0
109,5,34,6.8,19,609,1.8,33,3,841,0.0303,0
376,77,125,1.623,12,2808,1.532,41,10,2338,0.0,0
405,30,53,1.767,6,2623,2.667,12,8,242,0.0,0
392,40,117,2.925,13,2620,1.85,259,43,3883,0.0039,0
1126,87,395,4.54,21,10245,2.368,224,27,2020,0.0089,0
197,11,48,4.364,10,1258,2.545,46,19,3915,0.0,0
48,9,10,1.111,2,244,1.0,3,2,360,0.0,0
13,1,1,1.0,1,54,1.0,1,1,83,0.0,0
2167,157,174,1.108,3,12047,1.07,134,56,2136,0.0075,0
457,17,30,1.765,7,2060,1.0,46,17,639,0.0,0
291,23,82,3.565,13,1920,2.304,90,22,1997,0.0778,0
218,37,42,1.135,3,1200,1.297,3,1,10,0.0,0
267,32,40,1.25,3,1367,1.156,51,28,3268,0.0,0
165,23,36,1.565,3,859,1.174,4,3,1279,0.0,0
166,33,54,1.636,7,898,1.818,83,33,5375,0.0,0
193,18,32,1.778,5,1627,1.5,19,7,1524,0.0,0
587,88,194,2.205,7,3501,2.875,90,29,1910,0.0111,0
540,70,188,2.686,26,3487,2.043,127,12,1967,0.0,0
6,0,0,0.0,0,25,0.0,1,1,153,0.0,0
187,21,50,2.381,11,943,1.095,23,4,413,0.0,0
98,12,24,2.0,7,590,2.0,20,11,4890,0.0,0
27,2,4,2.0,3,175,1.0,19,7,1422,0.0,0
884,74,94,1.27,7,5854,1.149,86,42,1206,0.0233,0
200,19,22,1.158,2,1219,1.0,2,1,46,0.0,1
11,1,2,2.0,2,55,3.0,2,2,614,0.0,0
1,0,0,0.0,0,6,0.0,1,1,2493,0.0,0
104,14,35,2.5,6,871,2.643,32,15,2853,0.0,0
336,23,101,4.391,15,1873,2.652,93,37,4128,0.0108,0
29,5,6,1.2,2,2319,1.0,20,1,68,0.0,0
19,2,2,1.0,1,116,1.0,1,1,43,0.0,0
6,1,1,1.0,1,62,1.0,19,5,1623,0.0,0
1199,107,117,1.093,3,7969,1.019,45,8,509,0.0444,0
34,0,0,0.0,0,64,0.0,7,6,3151,0.0,0
56,5,6,1.2,2,204,1.0,0,0,0,0.0,0
258,36,83,2.306,9,1262,2.778,82,36,5434,0.0122,1
72,6,38,6.333,23,761,2.167,9,4,263,0.0,0
170,16,58,3.625,14,971,2.062,26,6,232,0.0,0
72,5,18,3.6,7,549,0.8,1,1,237,0.0,0
818,46,55,1.196,3,8514,1.0,0,0,0,0.0,0
278,0,0,0.0,0,2772,0.0,261,30,3348,0.0498,0
174,14,15,1.071,2,937,1.143,1,1,219,0.0,0
9,1,5,5.0,5,114,5.0,9,2,2181,0.0,1
222,30,31,1.033,2,1348,1.2,1,1,107,0.0,0
27,8,9,1.125,2,150,1.625,4,4,898,0.0,0
13,2,2,1.0,1,99,2.0,8,3,2864,0.0,0
75,0,0,0.0,0,986,0.0,29,2,117,0.0,0
132,7,51,7.286,19,1068,2.0,23,4,225,0.0,0
224,23,79,3.435,17,1589,2.043,123,50,5774,0.0163,1
261,45,93,2.067,12,1816,2.0,81,29,3433,0.0,0
26,3,8,2.667,4,144,2.333,30,6,1794,0.0,0
216,24,43,1.792,4,1334,1.542,11,5,636,0.0,0
20,1,5,5.0,5,92,3.0,4,1,607,0.0,0
23,2,2,1.0,1,157,1.0,1,1,375,0.0,0
48,0,0,0.0,0,1216,0.0,30,11,1615,0.0,0
170,3,41,13.667,38,769,2.333,20,5,472,0.0,0
1370,92,102,1.109,3,7762,1.033,148,60,1898,0.0203,0
479,38,89,2.342,6,3291,1.0,67,14,2092,0.0,0
317,47,105,2.234,7,1920,2.596,1,1,2,0.0,1
993,55,57,1.036,2,3537,1.382,7,4,99,0.1429,0
128,19,41,2.158,6,660,1.316,19,2,431,0.0526,0
336,37,121,3.27,33,3426,3.162,9,2,340,0.0,0
10,1,1,1.0,1,79,1.0,9,5,1558,0.0,0
33,2,2,1.0,1,142,1.0,14,5,1444,0.0,0
202,9,57,6.333,19,1106,1.889,65,19,2213,0.0,0
123,18,21,1.167,2,772,1.0,30,13,2301,0.0,1
507,57,69,1.211,6,3637,1.0,26,15,356,0.0385,0
43,4,5,1.25,2,247,1.0,0,0,0,0.0,0
921,135,311,2.304,18,4853,2.43,191,18,2197,0.0105,0
73,7,26,3.714,8,754,2.143,14,1,13,0.0,0
132,28,35,1.25,4,1007,1.393,13,9,1822,0.2308,0
50,6,12,2.0,7,368,2.167,4,1,39,0.25,0
1835,126,158,1.254,7,11058,1.349,131,43,2278,0.0,0
217,19,73,3.842,8,1134,2.579,42,24,4473,0.0,0
695,120,130,1.083,6,4632,1.117,4,1,2,0.0,0
335,35,75,2.143,7,1634,3.057,49,29,2104,0.0,0
146,8,46,5.75,25,1096,4.375,36,11,721,0.0,0
135,23,39,1.696,8,925,2.348,43,24,2576,0.0698,0
1525,111,553,4.982,32,11959,2.441,456,105,4645,0.0044,0
229,22,32,1.455,3,1525,1.045,22,8,301,0.0,0
43,9,17,1.889,3,160,2.333,2,1,490,0.0,0
793,84,274,3.262,16,6035,2.619,122,11,1456,0.0,0
506,32,104,3.25,7,4368,1.0,24,7,1480,0.0,0
2172,148,185,1.25,7,12096,1.297,150,53,3051,0.0,0
179,22,43,1.955,6,952,1.045,36,19,1353,0.0,0
32,5,5,1.0,1,187,1.0,3,2,92,0.0,1
68,12,12,1.0,1,421,1.0,3,2,782,0.0,0
313,32,39,1.219,3,1300,1.188,34,21,2448,0.0,0
1774,213,494,2.319,13,8620,2.127,361,71,3695,0.0139,0
9,1,2,2.0,2,38,1.0,2,2,3071,0.0,0
25,0,0,0.0,0,64,0.0,1,1,227,0.0,0
109,5,6,1.2,2,571,1.0,0,0,0,0.0,0
391,40,52,1.3,4,1885,1.1,72,35,4395,0.0,0
152,1,3,3.0,3,458,4.0,6,4,165,0.1667,0
5,0,0,0.0,0,24,0.0,0,0,0,0.0,0
139,6,23,3.833,12,516,2.0,23,13,3275,0.0435,1
258,39,43,1.103,2,1302,1.103,92,48,2752,0.0326,0
19,0,0,0.0,0,30,0.0,0,0,0,0.0,0
227,27,29,1.074,3,1204,1.148,16,7,849,0.1875,1
8,0,0,0.0,0,58,0.0,0,0,0,0.0,0
197,12,78,6.5,17,1532,2.417,85,28,1708,0.0,0
1824,84,118,1.405,15,9358,1.345,135,37,1154,0.0,0
432,39,131,3.359,41,3837,3.128,56,20,2514,0.0,0
544,33,189,5.727,24,3166,3.152,16,2,42,0.0,0
552,47,55,1.17,4,3126,1.043,43,20,867,0.0,0
253,26,76,2.923,12,1613,2.962,28,5,1660,0.0,0
118,24,27,1.125,2,630,1.125,2,2,38,0.0,0
20,2,2,1.0,1,532,2.0,4,2,199,0.0,0
445,25,51,2.04,9,2367,1.0,19,6,638,0.0,0
35,2,11,5.5,6,196,1.0,6,5,579,0.0,0
64,4,15,3.75,8,292,3.5,22,8,2601,0.0,0
69,1,2,2.0,2,254,0.0,17,1,7,0.0,0
778,93,119,1.28,6,4694,1.118,96,46,3268,0.0312,0
1216,96,448,4.667,26,10596,2.406,356,75,3366,0.0056,0
63,7,21,3.0,6,344,3.571,1,1,4,0.0,0
56,1,1,1.0,1,210,1.0,3,1,30,0.0,0
421,31,51,1.645,5,3027,1.097,11,8,194,0.0,0
141,18,44,2.444,10,1109,1.944,6,3,247,0.0,0
768,68,220,3.235,11,4937,2.529,135,24,2497,0.0667,0
963,62,66,1.065,3,4402,1.274,29,12,880,0.0,0
1086,42,80,1.905,19,11465,1.238,189,17,2326,0.0,0
24,2,2,1.0,1,106,1.0,4,4,1124,0.0,0
1889,115,638,5.548,44,12785,2.452,593,136,6491,0.0135,1
91,10,37,3.7,9,725,2.7,22,13,1599,0.0455,0
9,2,2,1.0,1,77,2.0,1,1,111,0.0,0
18,4,4,1.0,1,100,1.0,0,0,0,0.0,0
819,77,92,1.195,3,2894,1.0,40,24,2849,0.025,0
126,9,17,1.889,6,771,2.667,3,3,617,0.0,0
240,16,42,2.625,10,1359,1.625,235,42,4259,0.0043,0
38,2,2,1.0,1,334,1.0,4,3,1904,0.0,0
788,64,66,1.031,2,7114,1.031,87,16,2053,0.023,0
764,67,97,1.448,5,3082,2.463,90,51,1998,0.0333,1
7,1,1,1.0,1,25,2.0,1,1,249,0.0,0
251,37,37,1.0,1,1429,1.0,27,15,1614,0.1111,0
426,12,21,1.75,9,4853,1.417,14,4,212,0.0,0
24,1,4,4.0,4,191,3.0,0,0,0,0.0,0
69,10,17,1.7,4,429,1.8,54,23,5213,0.0,1
68,1,26,26.0,26,572,1.0,1,1,0,0.0,0
19,1,1,1.0,1,113,1.0,10,7,3202,0.3,0
117,9,9,1.0,1,473,1.0,2,2,99,0.0,0
439,39,63,1.615,3,1928,1.026,34,17,2485,0.0,0
26,5,5,1.0,1,285,1.0,4,2,408,0.0,0
385,29,33,1.138,3,2276,1.034,38,13,1701,0.0263,0
1245,83,322,3.88,32,7581,3.0,224,41,1917,0.0491,0
88,20,38,1.9,3,702,2.0,19,15,5005,0.0,0
56,4,18,4.5,14,316,2.25,6,2,475,0.1667,0
140,18,22,1.222,2,901,1.056,11,5,324,0.0,0
246,38,93,2.447,8,1354,2.789,57,27,1919,0.0,0
104,4,8,2.0,4,1082,1.75,24,12,715,0.0417,0
